Id,Profile,Relationship Role,Nearest Neighbors
1047627217,"nan Charles Hays Secondary - Ling travel nursing because i want to be in healthcare and help people  nan nursing i want to go to Vancouver Community  i don�t have any hobbies at the moment  No preference nan he him or they them nan someone who is part of the LGBTQ+ community, and someone who i can discuss financial stuff with nan i want to move to the big city after u graduate and i�m wary of moving so far from home i am a bit shy and i struggle with communication and i�m most proud of how far i�ve come from a few years ago A few times a week You do not want to write messages through MentorCity; you would rather communicate in a different way (e.g. video call or instant messages or something else). Please write how you would prefer to communicate: Barriers to communication: text would be great ",mentee,"[('1047548722', 0.99, 'mentor'), ('1047593170', 0.99, 'mentee'), ('1047519534', 0.99, 'mentee'), ('1047549750', 0.99, 'mentee')]"
1047639691,"nan Alberni Secondary Art nan my favourite is art paint, watch movies, read and sleep Urban (big city) nan she nan i dont know nan finding motivation i dont know what i'm going to do after school Once every two weeks Too busy nan",mentee,"[('1047498727', 1.0, 'mentee'), ('1047497874', 1.0, 'mentee'), ('1047639701', 1.0, 'mentee'), ('1047528838', 1.0, 'mentee')]"
1047515114,nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan,mentee,"[('1047554194', 1.0, 'mentee'), ('1047537906', 1.0, 'mentee'), ('1047503435', 1.0, 'mentee'), ('1047516619', 1.0, 'mentee')]"
1047554072,nan nan Civil Engineer nan I am thinking of going to university after high school to become a civil engineer I play soccer and lacrosse Urban (big city) nan he/him I don't care 1 nan Advice for university I like sports  nan nan nan,mentee,"[('1047582872', 1.0, 'mentee'), ('1047541056', 1.0, 'mentee'), ('1047516916', 1.0, 'mentee'), ('1047587031', 1.0, 'mentee')]"
1047512913,"I have a BSc in psychology from UVic. I am currently attending UBC in dental school.  nan Dentist -- I love learning about science and health care. I also would love to be able to help people with dental anxieties by providing the best care I can (e.g., through communicating and educating as much as possible about procedures and care plans).  I graduated from high school and went straight into university. Shortly after starting my first year, I switched majors from biochemistry to psychology. Half way through my second year, I was unable to finish my course work due to health-related problems, so I decided to take a leave for the rest of the year. I finished the last three years of my undergraduate degree consecutively. After graduating with a BSc, I went straight into dental school at UBC (the same calendar year).   nan Tennis, golf, singing, cooking, baking, and hanging with friends and family. nan I have an urban background she no preference nan easing the transition to university both in academics and personal/family domains, time management and work/life balance, academic struggles, loneliness nan I can help with lots of information about university and grad school. nan nan nan",mentor,"[('1047585216', 0.99, 'mentee'), ('1047594516', 0.99, 'mentee'), ('1047517757', 0.99, 'mentor'), ('1047594511', 0.99, 'mentee')]"
1047561228,"nan Other My dream career would either be a neurosurgeon, cardiothoracic surgeon, or a lawyer because I want to be able to help people that are in need. nan After high school, I have considered either getting into the medical, law, or business field but have not really made up my mind. I enjoy reading and learning knew things. I also like to engage in activities that sharpen my senses and skills. far from other towns/cities (like yours!) nan She/Her male or female 1 nan I hope that I could make up my mind with the help of a mentor. I also hope to gain a role model from this experience to give me greater motivation. I just want a mentor who can provide me basic knowledge of university/college life and maybe someone from a university I hope to get into. nan nan nan",mentee,"[('1047588327', 1.0, 'mentee'), ('1047513634', 1.0, 'mentor'), ('1047585070', 1.0, 'mentee'), ('1047554104', 1.0, 'mentee')]"
1047567699,"UBC; major in CAPS; minor in math; 2nd year nan Surgeon - cardiothoracic, neuro, or orthopedic; researcher in a medical field; field surgeon as part of an army I became certain of what I wanted to do in grade 9 thanks to a small career assignment we had in class. Specifics have swayed a bit, but it was never drastically changed. I am a type of person who likes to plan my life out and doesn't like to deviate from it. All important choices I made were choices that I thought of years before. My life right now is exactly the same as how I imagined it 5 years ago. nan Snowboarding, reading novels, exercising, listenging to music, singing, video games nan I have an urban background He/Him/His nan nan I had a very challenging childhood due to abuse from my father, divorce of my parents, immigration, and financial hardship. I think I would be able to empathize well with someone who might have had similar issues and help them find motivation to better their lives. nan If possible, I want to be matched with someone who has a similar dream of working in a medical or a scientific field. I think that would be the type of mentee that I would be most effective at assisting. nan nan nan",mentor,"[('1047594516', 0.99, 'mentee'), ('1047549055', 0.99, 'mentee'), ('1047554098', 0.99, 'mentee'), ('1047549915', 0.99, 'mentor')]"
10695,", 0 nan nan nan Ultrasound nan nan nan nan , 1 , 1 nan nan nan nan nan nan",mentee,"[('13440', 1.0, 'mentor'), ('10694', 1.0, 'mentee'), ('11096', 1.0, 'mentor'), ('10705', 1.0, 'mentee')]"
1047549396,"nan nan An actress because I have always found a passion for acting nan Either being a lawyer or owning a restaurant  I like to read, watch tv, bake, cook or do different makeup looks Urban (big city) nan She male or female 1 nan I'm not really sure but I guess getting advice  I guess when I was young I got bullied so that made me a stronger person  nan nan nan",mentee,"[('1047554033', 1.0, 'mentee'), ('1047513327', 1.0, 'mentor'), ('1047541564', 1.0, 'mentee'), ('1047584581', 1.0, 'mentee')]"
1047513309,"Nicola Valley Institute of technology        General arts/social work  nan My dream goal is to be a social worker, ideally working with high risk youth and young adults. nan Associate of arts degree Exercising, Yoga, Meditation, baseball, hiking, painting  Urban (big city) nan She possibly a female because i would be able to relate better however, i am open to any match.  1 nan experience working with youth, build connections and friendship.  nan nan nan nan",mentor,"[('1047541038', 1.0, 'mentee'), ('1047513324', 1.0, 'mentor'), ('1047585221', 1.0, 'mentee'), ('1047554034', 1.0, 'mentee')]"
15672,", 0 nan nan nan buisnes  nan nan nan , 1 , 1 , 2 nan nan nan nan nan nan",mentee,"[('15766', 1.0, 'mentee'), ('10698', 1.0, 'mentee'), ('10716', 1.0, 'mentee'), ('10988', 1.0, 'mentor')]"
1047590673,"nan Hope Secondary - Cattrell Teacher, hairdresser, primary mentor, mentor to hard of hearing students, nan after school i would probably wanna work in communities. i really just wanna feel like im apart of something, it doesnt have to be big but i know i dont want to live a normal life, i feel like if i just worked a regualar job and lived the convetinal way life would get so sad so quickly. i like to draw alot and i love listening to music. Urban (big city) nan she her nan nan nan i have a hard time with impulse control if soemone could help me find ways to be less impusive that would be great. my parents split when i was 2 and ive lived in over 20 houses since. its always been my mom and i against the world. weve been through everything and everyone together, i value my relationship with my mom deeply and love her more than anything. nan nan nan",mentee,"[('1047554057', 0.99, 'mentee'), ('1047585070', 0.99, 'mentee'), ('1047593268', 0.99, 'mentee'), ('1047584030', 0.99, 'mentee')]"
1047550057,nan nan Pro motor cross athlete  nan Mechanics trades education  Dirt biking  Rural (a small town nan He Male 1 nan More research in my career  Help getting out of a small town nan nan nan,mentee,"[('1047548893', 1.0, 'mentee'), ('1047516617', 1.0, 'mentee'), ('1047584573', 1.0, 'mentee'), ('1047593152', 1.0, 'mentee')]"
1047513634,"UNBC - Civil Engineering nan I would love to be a guide that takes scientists, hunters, and hikers on great trips to amazing places in nature. nan Bachelor of Applied Science in Civil Engineering I love to play sports like volleyball and spikeball. The outdoors is where I like to be in my spare time - hiking, getting firewood, or just plain sitting by a lake. Rural (a small town nan He, Him No preference 1 nan I hope to show highschool students what university is really like. I went in to it not knowing a whole lot so I want to make sure others are well informed before they make the choice to go to post-secondary school. I do not live on campus, so if there is a mentee that really doesn't like living on campus, I can relate to them nan nan nan",mentor,"[('1047588327', 1.0, 'mentee'), ('1047554104', 1.0, 'mentee'), ('1047594513', 1.0, 'mentee'), ('1047588253', 1.0, 'mentee')]"
1047516617,nan Charles Hays Secondary - Ling mechanic nan post secondary fixing/ building cars far from other towns/cities (like yours!) nan HE female 1 nan having a roll model someone who is a car enthusiast nan nan nan,mentee,"[('1047584573', 1.0, 'mentee'), ('1047548893', 1.0, 'mentee'), ('1047550057', 1.0, 'mentee'), ('1047554072', 1.0, 'mentee')]"
1047587031,nan Charles Hays Secondary - Ling i wanted to be a nurse because i like to help people nan my favourite subject is english because you read and write and that?s pretty simple  i like to play volleyball  Urban (big city) nan she/her nan nan nan learning to live on your own i dont know  nan nan nan,mentee,"[('1047554085', 1.0, 'mentee'), ('1047593968', 1.0, 'mentee'), ('1047516916', 1.0, 'mentee'), ('1047541056', 1.0, 'mentee')]"
10330,"nan nan nan nan School of population and public health, epidemiology nan nan nan nan , 2 , 1 nan nan nan nan nan nan",mentor,"[('1047501471', 1.0, 'mentee'), ('10700', 1.0, 'mentee'), ('10716', 1.0, 'mentee'), ('1047499341', 1.0, 'mentee')]"
13755,", 2 nan nan nan Making sure program works nan nan nan nan , 2 , 2 nan nan nan nan nan nan",mentor,"[('10175', 1.0, 'mentor'), ('11588', 1.0, 'mentor'), ('10988', 1.0, 'mentor'), ('10697', 1.0, 'mentee')]"
1047584030,"nan Tatla Lake School Comic book artist/Childrens book artist. Video game tester. Author. Gardener nan Carpentry, Culinary Arts, First Nations Fine Arts. My favourite subject in school is English or Art (Indigenous Arts) Maybe woodwork too. I play video games, draw, hang out with my friends and family. My favourite video games are COD: Cold War, Stardew Valley and Destiny 2 No preference nan She/They nan nan nan Is it easy adjusting from living with the same people your whole life to just suddenly leaving and living on your own, will I have enough time for myself? Or will most of my time go towards college, university or work?  I think it'd be cool if my mentor had even the slightest bit of knowledge on Indigenous peoples. I'll be fine if they don't, it's just a thought. I'm not too picky! nan nan nan",mentee,"[('1047513634', 0.99, 'mentor'), ('1047593268', 0.99, 'mentee'), ('1047501430', 0.99, 'mentor'), ('1047554057', 0.99, 'mentee')]"
1047503435,nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan,mentee,"[('1047503059', 1.0, 'mentee'), ('1047540973', 1.0, 'mentee'), ('1047516619', 1.0, 'mentee'), ('1047515098', 1.0, 'mentee')]"
1047583600,"UBC, Bachelor of Science (Honours Physics) + Master of Management Dual Degree, 4th Year nan I'm interested in many careers and don't really have a set goal in mind at the moment. Some of my interests include becoming a teacher, professor, doctor, entertainer, chef, and business/entrepreneurship. Being in both the faculty of Science and Sauder school of business really opens up many options and possibilities to me.  I was a part of the Science One Program at UBC in my first year, and this was never my intention. I originally wanted to go to U of T and got accepted into the Engineering Science program, but I wanted to stay close to home to save money as well as see my high school friends. I was a rather shy and introverted student back in high school, always studying and joining clubs just for the sake of getting into a good university. I was planning on doing the same studying style at university, but I explored many different opportunities during my first week and realized that I needed to learn how to talk to others and be open to new ideas in order to thrive in this new world.  nan Gaming (league of legends, clash royale), playing almost any sports besides swimming, watching YouTube instead of doing homework, played piano, taught Taekwondo, working out at the gym, cooking and eating, trying out different food restaurants, jamming to music nan I have an urban background he/him/his female nan I can definitely help with living on your own and ""adulting"" with my experience as a Residence Advisor. I can also help with academic struggles, time management, procrastination, and talking to new people. nan I was a student athlete back in high school with provincial titles for ping pong and tennis. nan nan nan",mentor,"[('1047556157', 0.98, 'mentor'), ('1047592614', 0.96, 'mentee'), ('1047583535', 0.94, 'mentor'), ('1047590672', 0.94, 'mentee')]"
1047594511,"nan Charles Hays Secondary - Dueck I am interested in the healthcare field; sonography, x-ray technician, maybe becoming an LPN. nan I am hopefully going into a healthcare assistant program and getting that certification so I can work and earn a bit more money and it being helpful for my future education as well. My plan is to work at the same time as doing the program and just have a easy transition out of high school.  I do nail art, I am very intersested in skincare it is kind of an obsession, makeup, crafts, animals and vetrinary stuff.  No preference nan She/Her nan nan nan Motivatiion and studing tips, how to deal with the stress of your workload, what post-secondary is like, and ""adulting"". I have had troubles with my subjects in school due to anxiety and I am very likely on the spectrum. My troubles have also probably stem from procrastination or the work not being interestng so I have found ways to make it more interesting, for example, making my work look pretty with different types of pens and markers. I am the youngest of three children. I love the beach, I could spend hours there combing the beach or swimming.   nan nan nan",mentee,"[('1047594516', 0.99, 'mentee'), ('1047517757', 0.99, 'mentor'), ('1047512913', 0.99, 'mentor'), ('1047639740', 0.99, 'mentee')]"
1047549915,"UBC, Biology Major  nan I would like to be a doctor. I have always had an interest in healthcare, and I have always known that I wanted my future career to be one that focusses on helping others. Medicine seemed like a perfect fit given my interests in biology, physiology, and public health.  Education: UBC, Biology. Work experience: Sport Check (retail for 2 years), Research Assistant with UBC Department of Obstetrics & Gynaecology (Summer after first year), Project Assistant with UBC Department of Indigenous Studies in Kinesiology (Summer after 2nd Year), Co-op Student at BC Cancer (current) nan I love hiking, running, playing team sports, baking, reading, and working with textiles (crocheting and sewing). I am also an avid Canucks fan, and love watching hockey and basketball. nan I have an urban background she/her/hers No Preference  nan By mentoring with, I hope that I can make the transition to post-secondary education (or other career or life paths!) easier for students moving from rural to urban neighborhoods after high school and be someone that my mentee could turn to for advice. nan I would love to mentor a student who has an interest in clinical research or possibly is interested in attending medical school in the future as I feel as if I could provide a lot of advice based on my experiences.  nan nan nan",mentor,"[('1047567699', 0.99, 'mentor'), ('1047639689', 0.99, 'mentee'), ('1047554098', 0.99, 'mentee'), ('1047549055', 0.98, 'mentee')]"
10141,"nan nan nan nan Midwifery nan nan nan nan , 2 , 1 nan nan nan nan nan nan",mentor,"[('10322', 1.0, 'mentor'), ('9923', 1.0, 'mentee'), ('10160', 1.0, 'mentor'), ('10119', 1.0, 'mentor')]"
1047557261,nan nan dental hygienist nan bio soccer Urban (big city) nan Single Main Rotor Helicopter Single Main Rotor Helicopter 1 nan perspective people nan nan nan,mentee,"[('1047513329', 1.0, 'mentee'), ('1047551364', 1.0, 'mentee'), ('1047593152', 1.0, 'mentee'), ('1047585068', 1.0, 'nan')]"
1047549055,"nan Hope Secondary - Cattrell This question is really hard for me to answer because I don't have a singular dream career. I want to be so many things, but I'm not sure if they are the right fit for me. Some examples, I want to be a baker, because I love making food for others. I want to be a farmer, but working with the ecosystem, because I love growing plants and problem solving how to make things more in-tune. I want to be an architect, because I love the creativity and solutions you can make in this profession.  nan Another problem is that I love all subjects in school, I'm not sure if it's because I'm good in school, or because I actually enjoy the subject. In school some classes I have done and enjoyed are woodwork, pottery, outdoor ed, cooking, kayaking and a sustainable urban planning seminar. I play soccer, make pottery, cross country ski, crochet, kayak and watching movies and documentries. far from other towns/cities (like yours!) nan She/Her No preference 1 nan I hope to have someone to get good advice from, get questions answered from and a good role model. I am looking for someone with the same interests as me. nan nan nan",mentee,"[('1047567699', 0.99, 'mentor'), ('1047594516', 0.99, 'mentee'), ('1047639689', 0.99, 'mentee'), ('1047594511', 0.99, 'mentee')]"
10985,", 0 nan nan nan Emergency health services  nan nan nan nan , 0 , 0 nan nan nan nan nan nan",mentee,"[('10705', 1.0, 'mentee'), ('13440', 1.0, 'mentor'), ('10695', 1.0, 'mentee'), ('11096', 1.0, 'mentor')]"
1047540979,nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan,nan,"[('1047540973', 1.0, 'mentee'), ('1047516619', 1.0, 'mentee'), ('1047515114', 1.0, 'mentee'), ('1047554194', 1.0, 'mentee')]"
10702,", 0 nan nan nan Psychiatric nursing or nursing  nan nan nan nan , 1 , 1 nan nan nan nan nan nan",mentee,"[('10700', 1.0, 'mentee'), ('11588', 1.0, 'mentor'), ('10697', 1.0, 'mentee'), ('10175', 1.0, 'mentor')]"
1047582593,"University of Waterloo Math/Science Double major. Minor in Economics, Computer Science, Business. (Specialization in Bioinformatics). University of Victoria Law 2nd year  nan I will start with my most practical and realistic career goal since I am actively pursing that at the moment:- Working on public policy especially in areas relating to health, privacy, and information technology- Starting my own company developing legal technology to improve access to justice- High school teacher a bit later down the roadWhy?: ""Jack of all trades, master of none"" (at least not yet, working on it). I have found that that sentence really captures my background. The wider the breadth of your knowledge, the more you begin to notice the similarities between vastly different subjects. For example, researchers in the sciences trying to figure out a specific pathway to a biological phenomenon is not that much different from a detective trying to solve a crime. So this really culminates in my choosing of a career that could best leverage my academic background. And it turns out that public policy in healthcare, IT, involves legal and business considerations, as well as technical knowledge of which I learned about in university.Solving access to justice issues, or being a teacher is also just me trying to leverage my knowledge and expertise to become involved in a field that I care about. I think there is a lot of inefficiencies when it comes to public administration and access to justice, which makes the system that much less fair than it should be. And it makes a world of difference between a 'teacher' versus someone who is fun, passionate, and tailors the material to the class.And if I had no time constraint:- Data Scientist/Bioinformatician. Preferrably on research in personalized medicine and genetics- Legal advisor for NGO (environmental or humanitarian issues)A bit contrived, but I do want to 'make a difference' aha. And I think biopharma, climate change, and geopolitical stability are some of the most fundamental issues.Show me the money careers:- eSports/Sports owner or manager- Principal of my own school or university- Youtuber (travel, DIY, philanthropy)  Full disclosure, I aced my high school in almost every subject, and I did it without sacrificing much time outside or with friends or extracurricular activities (so not in a, dare I say it, 'nerd' way). First year university was tough because I went out of province and I didn't know anyone. Then came the second year of university, and I failed. I was given an opportunity to try again. I failed, again. I hid that fact from my parents for an entire year but eventually they did find out. And I'm not sure if you are aware of the Asian family dynamic, but it was a huuuge deal. I had never failed in anything before in my entire life and then when it mattered, I was basically kicked out of my program. But my parents were supportive, and after some really awkward and uncomfortable dinners, we got through it. I reevaluated my options and switched programs, and did very well afterwards. I ended up spending more time in uni than I would have liked, but looking back I have no regrets. I can probably spend hours going into details on my university path, but my most important takeaway is, some of your most painful failures can become some of your most valued and solid foundations going forward. And I hope the lessons I learned from my ordeal can help better prepare you in your future. nan Games: Moba (only fun with friends ha); some RTS, RPG, shooters. No talent here though, pure scrub, just for funBig fan of sports. I watch NBA, NFL, and Soccer (mostly due to playing FIFA and watching world cup).Personally I play basketball, tennis, and badminton. I also swim and ski.Bit of a foodie, aspiring cook. Best restaurant I have been in Canada is Alo in Toronto. Most proud dessert is cheesecake. Fan of all things fried but trying to cut down on that. A lot of Food Youtube channels make ad money off of my views. Want to go on a Europe food tour; oh, and also Japan and Taiwan.I really appreciate painting and drawing and the people talented in doing so. I, unfortunately am not. But I have a few friends who can and we vibe pretty well.I watch tons of shows and movies, a wide range too including even anime, korean variety shows. Always interested in new suggestions and wasting even more time binging.(just going to pop in a few shows/movie): brooklyn nine-nine, parks and rec, planet earth, up, sherlock holmes (rdj movie), black mirror, edge of tomorrow, nolan's films, the big short, arcane etc...)But I think for me, I am just really open to new experiences, adventures, and people.  nan I have an urban background He/Him 0 nan I can and am open to answer tons of questions.Specifically, my experiences can help in addressing transition to post-secondary, time management, overcoming obstacles/challenges, and addressing uncertainties with post-secondary paths. I am also well equipped to answer any program specific questions on areas of study, academic advice, majors and colleges etc.I have had relatively significant professional experiences through work study, internship, and co-op, so I can answer questions such as what it is like working in the government, or in a startup, or overseas etc. I would also hopefully be able to direct them towards relevant resources where they would be able to explore more in depth. nan I welcome all types of questions or concerns about life post secondary school. Also, I am in my 2nd year law school so I can answer many questions related to this path of study as well. nan nan nan",mentor,"[('1047585820', 0.95, 'mentor'), ('1047584898', 0.95, 'mentor'), ('1047583027', 0.94, 'mentor'), ('1047637319', 0.94, 'mentor')]"
1047554098,"nan nan If grades, time, and money didn't matter, I would want to be a teacher. I want to help people and I feel that teaching would be a great way to do that. nan After high school, I am planning to attend a university to pursue a degree in science or humanities. My favourite subjects in school are biology, social studies, and composition. I am a competitive swimmer with the local swim team. I am a senior and a team captain which allows me to serve as a role model for the younger swimmers. I also enjoy playing the piano and am studying to complete another round of exams in May and June. Urban (big city) nan she/her no preference 1 nan I hope to be paired with someone who is able to answer any questions I might have and who may be able to offer helpful advice. I am planning to attend one of three universities: TRU, UVic, or Capilano. I have been an active member of the local swim team for 6 years. Currently, I am employed as a lifeguard at the local pool and have been working recently as an instructor for swimming lessons. I was born and raised in New Westminster before being relocated to a small rural town and have had to adjust to the change in lifestyle. nan nan nan",mentee,"[('1047567699', 0.99, 'mentor'), ('1047512913', 0.99, 'mentor'), ('1047639689', 0.99, 'mentee'), ('1047594516', 0.99, 'mentee')]"
15678,", 0 nan nan nan I wanna go to college and be a nurse nan nan nan , 0 , 3 , 0 nan nan nan nan nan nan",mentee,"[('1047487655', 1.0, 'mentor'), ('15660', 1.0, 'mentee'), ('1047501471', 1.0, 'mentee'), ('1047499341', 1.0, 'mentee')]"
1047550236,"Thompson Rivers University, BSW, 4th year nan Hmmm, probably a doctor. The insight and knowledge would be so valuable.  nan Right out of highschool I took my first year of college in Salmon arm. After that, I took a U turn went to Blanche MacDonald, a beauty school! It was a one year program where I thought I would be a medical esthetician and work with people to improve their skin, etc. Well, turns out I hated it, and really struggled in Vancouver, so I dropped out half way through... I was so busy working to pay for my lifestyle, and I wasn't passionate about school..I was working at a pub with long hours, and created a lifestyle that wasn't productive or positive, I think that factored into my decision too. I was 19!   Anyways, I look back and really wish I stuck with it (despite not having an interest) because having that certification may of served me in my future. I managed a establishment in Gastown, Vancouver for 2 years after that, then transferred to Calgary to try and build my career with the establishment. Worked as a marketing and communications manager for Stampede tents, hated it! And it reiterated my passion for social work and mental health, so while working there I started taking online courses. After that, moved back to Kamloops and transferred into the BSW program. I've been working as a vocational counsellor for people with disabilities while completing my degree in Kamloops.    Hiking, biking, walking, thrifting, anything with my dog. I'm a home body for sure. Between school and work I really don't enjoy as much activities as I would like to, but that's ok! Urban (big city) nan she/her no preference 1 nan More insight, knowledge, etc. on how to better serve individuals. I'm looking forward to hearing what they have to say! As well as how receptive they are to this program   I have no preferences. I have struggled with academics my entire life, as it was not something that was a priority in my family dynamic, so I have had to really push myself to go into academics, and I'm glad I did. But I wish I had better guidance on pre reqs and career trajectories highschool.  I want to offer that 'mentorship' to anyone who may have the same dynamic. nan nan nan",mentor,"[('1047585820', 0.97, 'mentor'), ('1047582596', 0.96, 'mentor'), ('1047583027', 0.96, 'mentor'), ('1047582331', 0.96, 'mentor')]"
1047541039,nan nan I have always wanted to design and make blueprints for houses/buildings or do interior design  nan I�m planning on going to U of C and going into the engineering program  My hobbies include sewing and cooking  far from other towns/cities (like yours!) nan She No preference  1 nan Getting advice on life and having a role model I would like to have a match from u of c to make it easier to transition nan nan nan,mentee,"[('1047554033', 1.0, 'mentee'), ('1047584581', 1.0, 'mentee'), ('1047549396', 1.0, 'mentee'), ('1047513327', 1.0, 'mentor')]"
1047516619,nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan,mentee,"[('1047554194', 1.0, 'mentee'), ('1047537906', 1.0, 'mentee'), ('1047515114', 1.0, 'mentee'), ('1047503435', 1.0, 'mentee')]"
1047595006,"nan Charles Hays Secondary - Dueck Nursing because I was told about it and it seemed like a good match. Acting because I love it and already have my foot in the door. Social work because I love helping others and felt satisfied helping my little brother for Big Brothers and Sisters of Canada. Teaching because it seems fun and i would love to be a figure in children's lives. nan I was just planning on doing nursing courses. I love performance arts. I acted in many plays and musicals as well as background roles and small speaking roles in movies and TV. I am in a band as well as school bands as a vocalist. I love to do cadets and big brother bog sisters of Canada. It's fun to have that sibling role in people's lives. I collect crystal, glasses, longboards, knives and swords as well as guns. I am an avid socialist and read socialist literature. I hunt and fish as well. I have an interest in minerals and ants. I am a bad cook but I like to do it anyway. People say I have good fashion. Cool fact, I was born in Nanaimo and raised in Victoria. Cool fact, I can't swim.  Urban (big city) nan They/He. Idk but I think I am a guy. AMAB nan nan nan Studying and joist life advice. Getting motivated and maybe I can make a friend Another socialist maybe? Another queer person for sure.  nan nan nan",mentee,"[('1047590672', 0.98, 'mentee'), ('1047549055', 0.98, 'mentee'), ('1047594511', 0.97, 'mentee'), ('1047549915', 0.97, 'mentor')]"
1047516882,"nan nan Pro barrel racer, because riding horses relieves stress. nan I'd like to take a farrier course. Mountain biking, horse back riding, snowboarding Rural (a small town nan She Female 1 nan How to plan for the future.  I think thats it  nan nan nan",mentee,"[('1047498720', 1.0, 'mentee'), ('1047551394', 1.0, 'mentee'), ('1047499573', 1.0, 'mentee'), ('1047528838', 1.0, 'mentee')]"
1047499348,"nan Alberni Secondary no idea yet nan no idea yet nerf guns, youtube, Minecraft, games  Rural (a small town nan , 1 , 4 , 2 nan nan nan nan nan nan",mentee,"[('1047487655', 1.0, 'mentor'), ('15660', 1.0, 'mentee'), ('1047499328', 1.0, 'mentee'), ('15678', 1.0, 'mentee')]"
10700,", 0 nan nan nan Bachelor of Science nan nan nan nan , 2 , 1 nan nan nan nan nan nan",mentee,"[('10702', 1.0, 'mentee'), ('10716', 1.0, 'mentee'), ('10697', 1.0, 'mentee'), ('11588', 1.0, 'mentor')]"
1047554085,"nan nan musician because its a good time playing music nan i was thinking sciences for the first year then decide  play guitar,  ski and hang out with buddies Urban (big city) nan he female 1 nan to learn and meet someone new and learn their experiences  great personality and see what university life is like nan nan nan",mentee,"[('1047587031', 1.0, 'mentee'), ('1047554084', 1.0, 'mentee'), ('1047593968', 1.0, 'mentee'), ('1047516916', 1.0, 'mentee')]"
1047496812,"nan Tatla Lake School Doctor, nurse, mechanical engineer nan health sciences, nursing, engineering, science, math Music (piano), athletics (hockey) Urban (big city) nan , 0 , 1 , 1 nan nan nan nan nan nan",mentee,"[('1047499337', 1.0, 'mentee'), ('1047501149', 1.0, 'mentor'), ('1047499334', 1.0, 'mentee'), ('13464', 1.0, 'mentor')]"
1047640858,"nan Charles Hays Secondary - Dueck My career when i was a little younger was to be a children's doctor but i wasnt to focused in school back then so my grades are not high enough for that so my second option is to be a social worker because that still helps children. nan Psychology and sociology, English and communications, and Algebra and Statistics My main in to go to the gym and play basketball, and that is my other reason to go to college is to play No preference nan she/her  nan That has played college basketball, and is succeeding in their carrer nan How was it moving away from home and living on your own after living with your family like your entire life? was it hard? I am a very introvert person and struggles to public speak, i come from a broken family, i am intrested in going to VIU and i struggle to stay focused on what i do A few times a week nan Barriers to communication: I am really busy with basketball everyday every morning and night",mentee,"[('1047585216', 0.99, 'mentee'), ('1047639738', 0.99, 'mentee'), ('1047627201', 0.99, 'mentee'), ('1047594516', 0.99, 'mentee')]"
1047514155,"TRU, Natural Resource Science major nan I want to be a climate scientist because I am very passionate about the environment and I want to do everything I can to help preserve it. nan I plan on pursuing my master's degree in environmental sciences (more specifically climate modelling) upon graduation  I enjoy listening to music, watching movies, reading, hiking, skiing, camping, travelling, board games and hanging out with friends  Urban (big city) nan He, Him No preference 1 nan I hope I can help with any of the difficulties and uncertainties in life and being a mentor for someone Preferably I would like someone who is interested in the environment or is involved in a music program nan nan nan",mentor,"[('1047583932', 1.0, 'mentee'), ('1047554104', 1.0, 'mentee'), ('1047516615', 1.0, 'mentee'), ('1047514517', 1.0, 'mentor')]"
1047639740,"nan Alberni Secondary Author, Childrens speech therapist, Actor, English or science teacher, veterinarian, business owner, therapist  nan To be honest I haven't put much thought into post-secondary school options yet. I find science fascinating and have always had a gift for English class. I love to read and write. I spend a lot of time researching various topics I find interesting such as plants, animals, and personality types. No preference nan She Her nan Has traveled and possibly taken a gap year. Has overcome health and or academic obstacles. Is kind and easy to talk to. nan living on my own, moving to a bigger city or new country, experienced school burnout or went from being one of the smartest to average grades/loss of confidence that comes with. i struggle with lack of motivation and procrastination. my physical health isn't the best (I have scoliosis) but im working on lifestyle changes to manage this. i am in the process of being diagnosed with depression and adhd and i already know i for sure have anxiety. i don't do well in situations that are loud or crowded with people/high energy sistations. A few times a week No class/homework time to work on the program nan",mentee,"[('1047639689', 0.99, 'mentee'), ('1047594511', 0.99, 'mentee'), ('1047567699', 0.99, 'mentor'), ('1047512913', 0.99, 'mentor')]"
1047501368,"nan South Kamloops SS mechanic or welder nan gym or metals hunting snowmobiling quading building my truck  Rural (a small town nan , 1 , 1 , 0 nan nan nan nan nan nan",mentee,"[('1047498733', 1.0, 'mentee'), ('1047499586', 1.0, 'mentee'), ('1047499341', 1.0, 'mentee'), ('1047639701', 1.0, 'mentee')]"
1047593152,nan Charles Hays Secondary - Ling welding nan welding boxing Urban (big city) nan he nan nan nan getting motivated tree nan nan nan,mentee,"[('1047585068', 1.0, 'nan'), ('1047551364', 1.0, 'mentee'), ('1047557261', 1.0, 'mentee'), ('1047513329', 1.0, 'mentee')]"
15660,", 0 nan nan nan being a wildlife biologist, or a teacher  nan nan nan , 0 , 3 , 1 nan nan nan nan nan nan",mentee,"[('1047487655', 1.0, 'mentor'), ('15678', 1.0, 'mentee'), ('1047499348', 1.0, 'mentee'), ('1047499328', 1.0, 'mentee')]"
